date,title,link,category,subcat,source,code
21/01/14,Expect RBI to remain in pause mode for now: DK Joshi  Chief Economist  CRISIL,http://www.economictimes.indiatimes.com/opinion/interviews/expect-rbi-to-remain-in-pause-mode-for-now-dk-joshi-chief-economist-crisil/articleshow/29157110.cms,miscellaneous,,economictimes,4
21/01/14,RBI should adopt new CPI for anchoring monetary policy: Panel,http://www.economictimes.indiatimes.com/news/economy/policy/rbi-should-adopt-new-cpi-for-anchoring-monetary-policy-panel/articleshow/29171371.cms,miscellaneous,,economictimes,4
21/01/14,RBI sets up panel to review governance of bank boards,http://www.economictimes.indiatimes.com/news/economy/policy/rbi-sets-up-panel-to-review-governance-of-bank-boards/articleshow/29116467.cms,miscellaneous,,economictimes,4
21/01/14,RBI Deputy Governor Anand Sinha retires,http://www.thehindu.com/todays-paper/tp-business/rbi-deputy-governor-anand-sinha-retires/article5598878.ece,business,,thehindu,1
21/01/14,RBI?s own guidelines may hamper Raghuram Rajan?s NPA drive,http://www.economictimes.indiatimes.com/news/economy/policy/rbis-own-guidelines-may-hamper-raghuram-rajans-npa-drive/articleshow/30003843.cms,miscellaneous,,economictimes,4
21/01/14,Poverty definition immaterial  says Raghuram Rajan,http://www.financialexpress.com/news/poverty-definition-immaterial-says-raghuram-rajan/1266096,miscellaneous,,financialexpress,4
21/01/14,Raghuram Rajan: Easy central bank policy may birth new crises,http://www.financialexpress.com/news/raghuram-rajan-easy-central-bank-policy-may-birth-new-crises/1175056,miscellaneous,,financialexpress,4
20/01/14,RBI sets up a panel to review banks? corporate governance,http://www.economictimes.indiatimes.com/news/economy/policy/rbi-sets-up-a-panel-to-review-banks-corporate-governance/articleshow/29113417.cms,miscellaneous,,economictimes,4
20/01/14,Bonds at 3-month high as RBI steps in to provide cash,http://www.economictimes.indiatimes.com/markets/bonds/bonds-at-3-month-high-as-rbi-steps-in-to-provide-cash/articleshow/29114153.cms,miscellaneous,,economictimes,4
20/01/14,Mumbai Marathon: India Inc  RBI guv put best foot forward,http://timesofindia.indiatimes.com//city/mumbai/Mumbai-Marathon-India-Inc-RBI-guv-put-best-foot-forward/articleshow/29084199.cms,miscellaneous,mumbai,timesofindia,4
19/01/14,Market outlook: 'Earnings to drive markets  caution seen ahead of RBI policy',http://www.financialexpress.com/news/market-outlook-earnings-to-drive-markets-caution-seen-ahead-of-rbi-policy-/1219145,miscellaneous,,financialexpress,4
19/01/14,Equity dilution: DCB Bank says to seek more time from RBI,http://www.economictimes.indiatimes.com/industry/banking/finance/banking/equity-dilution-dcb-bank-says-to-seek-more-time-from-rbi/articleshow/29049769.cms,miscellaneous,,economictimes,4
19/01/14,'Earnings to drive markets  caution seen ahead of RBI policy',http://www.economictimes.indiatimes.com/markets/analysis/earnings-to-drive-markets-caution-seen-ahead-of-rbi-policy/articleshow/29060665.cms,miscellaneous,,economictimes,4
19/01/14,Earnings to drive markets  caution ahead of RBI policy: Experts,http://www.economictimes.indiatimes.com/markets/stocks/market-news/earnings-to-drive-markets-caution-ahead-of-rbi-policy-experts/articleshow/29045673.cms,miscellaneous,,economictimes,4
18/01/14,RBI to infuse Rs.10 000 cr liquidity into market,http://www.thehindu.com/todays-paper/tp-business/rbi-to-infuse-rs10000-cr-liquidity-into-market/article5588614.ece,business,,thehindu,1
17/01/14,RBI allows foreign buyers to invest in South Indian Bank,http://www.economictimes.indiatimes.com/industry/banking/finance/banking/rbi-allows-foreign-buyers-to-invest-in-south-indian-bank/articleshow/28962736.cms,miscellaneous,,economictimes,4
17/01/14,Forex reserves rise to $293.29 billion as on Jan: RBI,http://www.economictimes.indiatimes.com/news/economy/finance/forex-reserves-rise-to-293-29-billion-as-on-jan-rbi/articleshow/28957540.cms,miscellaneous,,economictimes,4
17/01/14,RBI to infuse Rs 10 000 cr liquidity into market on Wed via OMO,http://www.economictimes.indiatimes.com/news/economy/finance/rbi-to-infuse-rs-10000-cr-liquidity-into-market-on-wed-via-omo/articleshow/28964129.cms,miscellaneous,,economictimes,4
17/01/14,RBI to infuse Rs 10k cr liquidity into market on Wed via OMO,http://www.financialexpress.com/news/rbi-to-infuse-rs-10k-cr-liquidity-into-market-on-wed-via-omo/1218969,miscellaneous,,financialexpress,4
17/01/14,RBI extends time to close export-import deals to nine months,http://www.economictimes.indiatimes.com/news/economy/policy/rbi-extends-time-to-close-export-import-deals-to-nine-months/articleshow/28964413.cms,miscellaneous,,economictimes,4
17/01/14,Deputy governor appointment may trigger finance ministry  RBI tussle; ignoring G Gopalakrishna irks North Block,http://www.economictimes.indiatimes.com/news/economy/policy/deputy-governor-appointment-may-trigger-finance-ministry-rbi-tussle-ignoring-g-gopalakrishna-irks-north-block/articleshow/28912141.cms,miscellaneous,,economictimes,4
16/01/14,Sensex near record high on hope RBI will hold rates,http://timesofindia.indiatimes.com//business/india-business/Sensex-near-record-high-on-hope-RBI-will-hold-rates/articleshow/28862137.cms,business,india-business,timesofindia,1
16/01/14,RBI may keep rates steady in January 28 review: SBI research,http://www.economictimes.indiatimes.com/news/economy/policy/rbi-may-keep-rates-steady-in-january-28-review-sbi-research/articleshow/28888412.cms,miscellaneous,,economictimes,4
16/01/14,RBI asks banks to make additional provisions for unhedged forex exposure,http://www.financialexpress.com/news/rbi-asks-banks-to-make-additional-provisions-for-unhedged-forex-exposure/1218584,miscellaneous,,financialexpress,4
16/01/14,RBI tightens provisioning norms for unhedged forex exposure,http://www.thehindu.com/todays-paper/tp-business/rbi-tightens-provisioning-norms-for-unhedged-forex-exposure/article5580450.ece,business,,thehindu,1
16/01/14,Easing prices may put a stop to RBI rate hikes: Economists,http://www.economictimes.indiatimes.com/news/economy/policy/easing-prices-may-put-a-stop-to-rbi-rate-hikes-economists/articleshow/28863197.cms,miscellaneous,,economictimes,4
16/01/14,RBI interest rate cut: 5 things to know plus  outlook,http://www.financialexpress.com/news/rbi-interest-rate-cut-5-things-to-know-plus-outlook/1218615,miscellaneous,,financialexpress,4
15/01/14,Inflation declines to 5-month low at 6.16 pc  RBI may ease interest rates to prop up growth,http://www.financialexpress.com/news/inflation-declines-to-5month-low-at-6.16-pc-rbi-may-ease-interest-rates-to-prop-up-growth/1218412,miscellaneous,,financialexpress,4
15/01/14,RBI may hike rates by 25 bps in Jan  given 8% core inflation: Neeraj Gambhir,http://www.economictimes.indiatimes.com/opinion/interviews/rbi-may-hike-rates-by-25-bps-in-jan-given-8-core-inflation-neeraj-gambhir/articleshow/28840418.cms,miscellaneous,,economictimes,4
15/01/14,Hong Kong  Macau can't set up business without RBI permission,http://www.economictimes.indiatimes.com/news/economy/policy/hong-kong-macau-cant-set-up-business-without-rbi-permission/articleshow/28841317.cms,miscellaneous,,economictimes,4
15/01/14,Worst in terms of inflation behind us  RBI may pause rate hike in Jan: Nirav Sheth,http://www.economictimes.indiatimes.com/opinion/interviews/worst-in-terms-of-inflation-behind-us-rbi-may-pause-rate-hike-in-jan-nirav-sheth/articleshow/28838421.cms,miscellaneous,,economictimes,4
15/01/14,Industry urges RBI to cut interest rate as inflation dips,http://www.economictimes.indiatimes.com/news/economy/policy/industry-urges-rbi-to-cut-interest-rate-as-inflation-dips/articleshow/28838914.cms,miscellaneous,,economictimes,4
15/01/14,RBI should not focus only on prices  say Bimal Jalan  YV Reddy,http://www.economictimes.indiatimes.com/news/economy/policy/rbi-should-not-focus-only-on-prices-say-bimal-jalan-yv-reddy/articleshow/28808563.cms,miscellaneous,,economictimes,4
15/01/14,Analysts see RBI holding rates on steep fall in inflation,http://www.economictimes.indiatimes.com/news/economy/indicators/analysts-see-rbi-holding-rates-on-steep-fall-in-inflation/articleshow/28848632.cms,miscellaneous,,economictimes,4
15/01/14,BSE Sensex surges 257 pts as easing inflation spurs RBI rate cut hopes  but outlook is for status quo,http://www.financialexpress.com/news/bse-sensex-surges-257-pts-as-easing-inflation-spurs-rbi-rate-cut-hopes-but-outlook-is-for-status-quo/1218457,miscellaneous,,financialexpress,4
14/01/14,RBI should pause rate hike  focus on growth: HSBC chief,http://www.economictimes.indiatimes.com/news/economy/policy/rbi-should-pause-rate-hike-focus-on-growth-hsbc-chief/articleshow/28791410.cms,miscellaneous,,economictimes,4
14/01/14,Not RBI or inflation  US holds key for a market rally?,http://www.economictimes.indiatimes.com/markets/analysis/not-rbi-or-inflation-us-holds-key-for-a-market-rally/articleshow/28791345.cms,miscellaneous,,economictimes,4
14/01/14,No harm in deciding monetary policy in consultation with govt: Former RBI guvs,http://www.financialexpress.com/news/no-harm-in-deciding-monetary-policy-in-consultation-with-govt-former-rbi-guvs/1218288,miscellaneous,,financialexpress,4
14/01/14,Contract farming can help curb inflation: RBI,http://timesofindia.indiatimes.com//business/india-business/Contract-farming-can-help-curb-inflation-RBI/articleshow/28768031.cms,business,india-business,timesofindia,1
13/01/14,?Expect RBI to pause on rate hike in January policy review: Radhika Rao  DBS Bank,http://www.economictimes.indiatimes.com/opinion/interviews/expect-rbi-to-pause-on-rate-hike-in-january-policy-review-radhika-rao-dbs-bank/articleshow/28736677.cms,miscellaneous,,economictimes,4
13/01/14,Sensex soars 376 points as bets rise on RBI status quo; CPI eyed,http://www.economictimes.indiatimes.com/markets/stocks/market-news/sensex-soars-376-points-as-bets-rise-on-rbi-status-quo-cpi-eyed/articleshow/28742962.cms,miscellaneous,,economictimes,4
13/01/14,RBI allows forward contract in all transactions,http://www.economictimes.indiatimes.com/news/economy/policy/rbi-allows-forward-contract-in-all-transactions/articleshow/28749951.cms,miscellaneous,,economictimes,4
13/01/14,RBI buying dollars in spot market & selling it in forward market to stabilise rupee,http://www.economictimes.indiatimes.com/news/economy/policy/rbi-buying-dollars-in-spot-market-selling-it-in-forward-market-to-stabilise-rupee/articleshow/28719561.cms,miscellaneous,,economictimes,4
13/01/14,BSE Sensex jumps 375 pts  posts biggest single-day gain of 2014 as bets rise on RBI status quo,http://www.financialexpress.com/news/bse-sensex-jumps-375-pts-posts-biggest-singleday-gain-of-2014-as-bets-rise-on-rbi-status-quo/1217991,miscellaneous,,financialexpress,4
12/01/14,RBI to examine proposal for limiting free ATM transactions,http://www.financialexpress.com/news/rbi-to-examine-proposal-for-limiting-free-atm-transactions/1217828,miscellaneous,,financialexpress,4
12/01/14,Need to focus on growth  says Arvind Mayaram ahead of RBI policy,http://www.economictimes.indiatimes.com/news/economy/policy/need-to-focus-on-growth-says-arvind-mayaram-ahead-of-rbi-policy/articleshow/28702042.cms,miscellaneous,,economictimes,4
11/01/14,RBI to issue new 500 notes,http://timesofindia.indiatimes.com//city/kanpur/RBI-to-issue-new-500-notes/articleshow/28670877.cms,miscellaneous,kanpur,timesofindia,4
10/01/14,Worried over IIP nos  India Inc seeks rate cut by RBI,http://www.financialexpress.com/news/worried-over-iip-nos-india-inc-seeks-rate-cut-by-rbi/1217602,miscellaneous,,financialexpress,4
10/01/14,RBI okays put-call options in foreign inflows with riders,http://timesofindia.indiatimes.com//business/india-business/RBI-okays-put-call-options-in-foreign-inflows-with-riders/articleshow/28607846.cms,business,india-business,timesofindia,1
10/01/14,RBI looks to add more zing to inflation-indexed bonds,http://www.financialexpress.com/news/rbi-looks-to-add-more-zing-to-inflationindexed-bonds/1217411,miscellaneous,,financialexpress,4
10/01/14,Bank of Japan  RBI conclude deal for raising BSA to $ 50 bn,http://www.economictimes.indiatimes.com/news/economy/finance/bank-of-japan-rbi-conclude-deal-for-raising-bsa-to-50-bn/articleshow/28648332.cms,miscellaneous,,economictimes,4
10/01/14,RBI okays put-call options in FDI with riders,http://timesofindia.indiatimes.com//business/india-business/RBI-okays-put-call-options-in-FDI-with-riders/articleshow/28613643.cms,business,india-business,timesofindia,1
10/01/14,Expect RBI to maintain status quo in January credit policy: K Ramanathan  ING Investment Management,http://www.economictimes.indiatimes.com/opinion/interviews/expect-rbi-to-maintain-status-quo-in-january-credit-policy-k-ramanathan-ing-investment-management/articleshow/28636195.cms,miscellaneous,,economictimes,4
10/01/14,We have not recommended increase in PSL: RBI panel chief Nachiket Mor,http://www.economictimes.indiatimes.com/news/economy/policy/we-have-not-recommended-increase-in-psl-rbi-panel-chief-nachiket-mor/articleshow/28649188.cms,miscellaneous,,economictimes,4
09/01/14,Jubilant Foodworks share price falls  RBI li,http://archive.indianexpress.com/news/jubilant-foodworks-share-price-falls-rbi-li/1217243/,business,markets,indianexpress,1
09/01/14,RBI may postpone debt switch plan to next fiscal: HR Khan,http://www.economictimes.indiatimes.com/markets/bonds/rbi-may-postpone-debt-switch-plan-to-next-fiscal-hr-khan/articleshow/28597781.cms,miscellaneous,,economictimes,4
09/01/14,RBI allows finance companies to give 75% of pledged gold's value as loan,http://timesofindia.indiatimes.com//business/india-business/RBI-allows-finance-companies-to-give-75-of-pledged-golds-value-as-loan/articleshow/28567923.cms,business,india-business,timesofindia,1
09/01/14,RBI allows utility bills  tax payments under inward remittance,http://www.economictimes.indiatimes.com/news/economy/finance/rbi-allows-utility-bills-tax-payments-under-inward-remittance/articleshow/28602808.cms,miscellaneous,,economictimes,4
09/01/14,Manappuram  Muthoot rally 20% as RBI allows gold NBFCs to lend more,http://www.economictimes.indiatimes.com/markets/stocks/stocks-in-news/manappuram-muthoot-rally-20-as-rbi-allows-gold-nbfcs-to-lend-more/articleshow/28579808.cms,miscellaneous,,economictimes,4
09/01/14,RBI allows NBFCs to lend more against gold jewellery,http://www.economictimes.indiatimes.com/markets/commodities/rbi-allows-nbfcs-to-lend-more-against-gold-jewellery/articleshow/28561383.cms,miscellaneous,,economictimes,4
09/01/14,RBI eases rules to boost foreign direct investment,http://www.economictimes.indiatimes.com/news/economy/finance/rbi-eases-rules-to-boost-foreign-direct-investment/articleshow/28598393.cms,miscellaneous,,economictimes,4
09/01/14,RBI eases FDI norms to give foreign investors exit option,http://www.financialexpress.com/news/rbi-eases-fdi-norms-to-give-foreign-investors-exit-option/1217370,miscellaneous,,financialexpress,4
09/01/14,Current bank licensing makes RBI itself a lawbreaker; competition transformation required,http://www.economictimes.indiatimes.com/opinion/comments-analysis/current-bank-licensing-makes-rbi-itself-a-lawbreaker-competition-transformation-required/articleshow/28573468.cms,miscellaneous,,economictimes,4
